dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,detection_score,true_label,timestamp,detected_by_model
0.846593,tcp,ftp,FIN,52,54,2934,3742,124.026535,27196.066,34708.53,11,15,16.59347,15.962925,1415.2155,52.575584,255,509142008,510200158,255,0.001785,0.000554,0.001231,56,69,0,0,1,1,1,1,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.231004,Flow_Aware_LSH
1.423972,tcp,ftp,FIN,64,20,68216,1026,58.287663,377260.22,5477.6357,29,4,22.602732,71.45795,2231.315,100.705315,255,3474406556,1274885800,255,0.114859,0.055025,0.059834,1066,51,0,0,1,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:25:40.236564,Flow_Aware_LSH
1.734,tcp,-,FIN,18,18,1030,3330,20.184546,4489.043,14509.804,6,7,102.0,96.984,5027.5547,112.37038,255,921696525,2877131101,255,0.132464,0.084653,0.047811,57,185,0,0,1,1,0,0,0,0,Exploits,1,0.8312499999999999,1,2025-07-15T10:25:40.241730,Flow_Aware_LSH
8e-06,vmtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:25:40.241786,Flow_Aware_LSH
0.606126,tcp,-,FIN,10,6,2516,268,24.74733,29894.773,2956.481,2,1,65.79056,105.428795,3388.309,165.60826,255,1751714665,3419918058,255,0.146819,0.078979,0.06784,252,45,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.247071,Flow_Aware_LSH
9e-06,any,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:25:40.252269,Flow_Aware_LSH
2.480418,tcp,-,FIN,36,14,34706,1018,19.754736,108826.82,3051.0986,15,2,72.95015,179.99709,7186.5283,241.41429,255,3234559397,3805667439,255,0.212959,0.140455,0.072504,964,73,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.252424,Flow_Aware_LSH
4e-06,udp,-,INT,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1,0.8640625,1,2025-07-15T10:25:40.257560,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,20,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:40.262790,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,3,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:40.267918,Flow_Aware_LSH
1.009856,tcp,http,FIN,14,18,1684,10168,30.697447,12389.886,76082.13,3,5,77.65354,59.37359,8766.156,7674.524,255,2417505205,2422739572,255,0.000633,0.000497,0.000136,120,565,1,3924,1,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:25:40.273435,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.283804,Flow_Aware_LSH
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:40.288975,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:40.299444,Flow_Aware_LSH
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:40.304619,Flow_Aware_LSH
7e-06,unas,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1,0.9,1,2025-07-15T10:25:40.314836,Flow_Aware_LSH
0.50205,tcp,-,FIN,16,18,1540,1644,65.73051,23009.662,24746.541,4,4,33.444134,29.504646,2177.409,53.648575,255,1889764550,1934422575,255,0.00062,0.00047,0.00015,96,91,0,0,4,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.319991,Flow_Aware_LSH
0.815378,tcp,http,FIN,10,8,836,1094,20.849224,7387.9844,9399.321,2,2,90.580666,103.77314,4779.9917,174.67215,255,2700001451,3242877272,255,0.164392,0.088963,0.075429,84,137,1,140,2,2,0,0,4,0,Normal,0,0.75,0,2025-07-15T10:25:40.325501,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.325569,Flow_Aware_LSH
1.543623,tcp,-,FIN,10,8,888,354,11.013052,4146.0903,1606.61,2,1,171.41089,204.875,9830.282,390.36987,255,1905506113,2197543784,255,0.194157,0.109495,0.084662,89,44,0,0,2,2,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.326438,Flow_Aware_LSH
0.0136,tcp,-,FIN,44,46,2766,24004,6544.1177,1590588.2,13813529.0,7,16,0.308093,0.296818,0.0,17.184572,255,3645737624,3656247946,255,0.000671,0.000537,0.000134,63,522,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.331562,Flow_Aware_LSH
0.756688,tcp,-,FIN,14,6,8834,268,25.109425,86725.305,2368.215,4,1,58.206768,116.8196,3574.5552,196.50446,255,4073405784,2718794225,255,0.296001,0.171861,0.12414,631,45,0,0,1,1,0,0,0,0,Normal,0,0.9,0,2025-07-15T10:25:40.336806,Flow_Aware_LSH
1.479107,tcp,-,FIN,14,8,8834,354,14.197756,44367.31,1676.6874,4,1,113.777466,189.70287,8564.326,281.31757,255,3489647442,4078377817,255,0.136964,0.079941,0.057023,631,44,0,0,1,1,0,0,0,0,Normal,0,0.9,0,2025-07-15T10:25:40.336879,Flow_Aware_LSH
0.036016,tcp,-,FIN,48,50,2958,32368,2693.2476,643491.8,7045980.0,7,18,0.759298,0.738812,47.939705,45.781643,255,3135746810,3136021387,255,0.000814,0.000543,0.000271,62,647,0,0,1,1,0,0,0,0,Normal,0,0.8453124999999999,0,2025-07-15T10:25:40.337193,Flow_Aware_LSH
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:40.337226,Flow_Aware_LSH
0.640993,tcp,-,FIN,10,6,534,268,23.401192,6003.1855,2795.6624,2,1,66.74478,108.288795,3321.7185,147.69379,255,407372163,2528589682,255,0.170356,0.099546,0.07081,53,45,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.337250,Flow_Aware_LSH
0.018675,tcp,-,FIN,16,18,1540,1644,1767.0684,618581.0,665274.44,4,4,1.223733,1.071177,75.33114,2.065748,255,55978742,2208088822,255,0.000584,0.000461,0.000123,96,91,0,0,5,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.337390,Flow_Aware_LSH
0.17499,tcp,-,FIN,38,40,2438,20718,440.02515,108531.914,923527.06,7,13,4.720838,4.470872,276.70956,272.877,255,1619170829,3769079959,255,0.000752,0.000615,0.000137,64,518,0,0,1,1,0,0,0,0,Normal,0,0.9,0,2025-07-15T10:25:40.337415,Flow_Aware_LSH
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,12,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:40.337431,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:25:40.337462,Flow_Aware_LSH
8e-06,tcp,-,REQ,2,0,90,0,125000.0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.342654,Flow_Aware_LSH
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:40.342739,Flow_Aware_LSH
2.014737,tcp,-,FIN,10,8,2516,354,8.437826,8993.73,1230.9299,2,1,223.85966,263.03973,13022.863,503.07285,255,1668250783,2440771206,255,0.279803,0.172727,0.107076,252,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.342764,Flow_Aware_LSH
1.502748,tcp,-,FIN,10,8,2516,354,11.312609,12057.91,1650.3099,2,1,166.972,195.457,9100.399,325.31042,255,43815271,967462988,255,0.236549,0.133934,0.102615,252,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.342794,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,15,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:40.342821,Flow_Aware_LSH
1.009933,tcp,-,FIN,122,126,7818,15828,244.57068,61421.9,124388.45,30,32,8.34376,8.075352,554.5892,547.7591,255,1538071759,3684328297,255,0.000604,0.000511,9.3e-05,64,126,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.342839,Flow_Aware_LSH
1e-05,sun-nd,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1,0.75,1,2025-07-15T10:25:40.342856,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:40.342874,Flow_Aware_LSH
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:40.342893,Flow_Aware_LSH
0.051905,tcp,-,FIN,16,18,1540,1644,635.7769,222560.45,239360.38,4,4,3.439533,2.990471,262.782,7.749396,255,1239703877,3407007026,255,0.001181,0.001057,0.000124,96,91,0,0,1,1,0,0,0,0,Normal,0,0.8312499999999999,0,2025-07-15T10:25:40.342921,Flow_Aware_LSH
1e-05,unas,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:40.342949,Flow_Aware_LSH
0.010966,tcp,-,FIN,36,38,2334,16290,6656.9395,1656027.8,11571767.0,7,12,0.303886,0.280432,18.26358,17.083324,255,724726737,2870416712,255,0.000724,0.000579,0.000145,65,429,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.342979,Flow_Aware_LSH
0.69311,tcp,-,FIN,10,8,588,354,24.527132,6117.355,3578.0757,2,1,72.64533,87.77329,4059.0999,154.77452,255,3479693749,1025456105,255,0.164448,0.078692,0.085756,59,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.348103,Flow_Aware_LSH
0.433083,tcp,-,FIN,12,8,994,736,43.8715,16846.656,11896.104,3,2,36.57136,56.302715,1797.582,67.00175,255,2124138746,155914430,255,0.068928,0.038953,0.029975,83,92,0,0,2,1,0,0,0,0,Fuzzers,1,0.9,1,2025-07-15T10:25:40.353899,Flow_Aware_LSH
2.631878,tcp,-,FIN,10,8,748,354,6.459266,2048.7273,942.29297,2,1,292.34222,372.82483,18639.736,581.01697,255,1341694613,980511234,255,0.061247,0.022095,0.039152,75,44,0,0,1,1,0,0,0,0,Shellcode,1,0.75,1,2025-07-15T10:25:40.359101,Flow_Aware_LSH
2.161558,tcp,-,CON,6,2,998,86,3.238405,3079.2605,159.14447,2,1,432.3116,0.008,23066.791,0.0,255,3466658923,2036185353,255,0.677525,0.607518,0.070007,166,43,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.364333,Flow_Aware_LSH
0.308396,tcp,http,FIN,10,8,1098,1964,55.123928,25655.326,44592.016,2,2,34.26622,33.731853,1785.6395,58.974564,255,2041953229,464298172,255,0.103062,0.056309,0.046753,110,246,1,566,3,1,0,0,1,0,Generic,1,0.75,1,2025-07-15T10:25:40.364559,Flow_Aware_LSH
0.869564,tcp,-,FIN,28,30,4192,3080,65.550095,37195.652,27397.639,7,7,32.191704,29.964104,1771.7094,44.876667,255,922411585,3274185094,255,0.000902,0.000601,0.000301,150,103,0,0,1,1,0,0,0,0,Normal,0,0.8265625,0,2025-07-15T10:25:40.369716,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:40.375470,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:40.380687,Flow_Aware_LSH
0.021133,tcp,smtp,FIN,52,40,37232,3276,4306.0615,13823309.0,1209482.8,18,8,0.407451,0.527897,22.567547,1.040844,255,3321306536,1172873379,255,0.000704,0.000538,0.000166,716,82,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.380864,Flow_Aware_LSH
4e-06,leaf-2,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.85,1,2025-07-15T10:25:40.386147,Flow_Aware_LSH
0.001699,udp,-,CON,4,4,528,304,4120.071,1864626.2,1073572.6,0,0,0.441333,0.212333,0.617068,0.291804,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0,0.8265625,0,2025-07-15T10:25:40.391338,Flow_Aware_LSH
0.330065,tcp,-,FIN,10,6,2562,268,45.44559,55892.02,5429.2334,2,1,29.907888,62.4432,1473.3772,81.958145,255,823787681,2301486381,255,0.082932,0.017839,0.065093,256,45,0,0,1,1,0,0,0,0,Exploits,1,0.7895833333333333,1,2025-07-15T10:25:40.396734,Flow_Aware_LSH
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,24,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:40.396797,Flow_Aware_LSH
1.592941,tcp,ftp,FIN,14,12,2740,682,15.694241,12781.39,3143.8704,6,3,7281.5107,8488.019,848435.2,27706.285,255,2014635360,685521474,255,0.188668,0.103289,0.085379,196,57,0,0,2,2,0,0,0,0,Fuzzers,1,0.8359375,1,2025-07-15T10:25:40.407595,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:40.407674,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,19,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:40.407745,Flow_Aware_LSH
5e-06,udp,-,INT,2,0,1064,0,200000.0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.407808,Flow_Aware_LSH
7e-06,tcp,-,REQ,2,0,90,0,142857.14,51428572.0,0.0,1,0,0.007,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.412932,Flow_Aware_LSH
0.389812,tcp,smtp,FIN,52,42,37496,3380,238.57655,754722.8,67724.95,18,8,7.636117,9.496049,700.9563,23.308657,255,3739349267,3740349214,255,0.00062,0.000471,0.000149,721,80,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.418404,Flow_Aware_LSH
3.3e-05,udp,-,INT,2,0,1064,0,30303.03,128969700.0,0.0,0,0,0.033,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.429215,Flow_Aware_LSH
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:25:40.429302,Flow_Aware_LSH
1.494039,tcp,http,FIN,10,8,816,1060,11.378551,3935.6401,4969.08,2,2,166.00433,190.93272,9305.671,372.81512,255,3113963139,1614863133,255,0.212749,0.110638,0.102111,82,133,1,128,1,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:25:40.429327,Flow_Aware_LSH
0.360988,tcp,-,FIN,202,396,11722,495632,1653.7947,258490.6,10956176.0,19,178,1.794393,0.9126,106.48784,52.750046,255,1476106320,1479735754,255,0.000658,0.000508,0.00015,58,1252,0,0,1,1,0,0,0,0,Normal,0,0.8359375,0,2025-07-15T10:25:40.429348,Flow_Aware_LSH
0.082628,tcp,-,FIN,84,86,4862,79882,2045.3116,465217.62,7644285.5,7,36,0.991843,0.9658,61.50161,60.72288,255,832772319,841451546,255,0.000665,0.000531,0.000134,58,929,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.434598,Flow_Aware_LSH
0.551177,tcp,http,FIN,10,10,808,5534,34.471684,10566.479,72296.195,2,3,61.24189,47.331444,3024.3638,3182.2786,255,2799285553,780046073,255,0.150672,0.076919,0.073753,81,553,1,2325,1,1,0,0,1,0,Exploits,1,0.9,1,2025-07-15T10:25:40.439744,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,18,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:40.444890,Flow_Aware_LSH
1.747148,tcp,http,FIN,10,10,808,1094,10.874866,3333.4324,4510.2075,2,2,194.12756,178.60533,11138.985,368.36646,255,2127947769,1546779919,255,0.203515,0.112018,0.091497,81,109,1,68,1,1,0,0,1,0,DoS,1,0.859375,1,2025-07-15T10:25:40.444977,Flow_Aware_LSH
8e-06,compaq-peer,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:25:40.450114,Flow_Aware_LSH
1.838415,tcp,-,FIN,10,8,1506,354,9.247096,5900.735,1348.9882,2,1,204.26833,251.029,11745.39,392.15033,255,1580691540,2118569347,255,0.166707,0.080505,0.086202,151,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:40.450141,Flow_Aware_LSH
0.798423,tcp,-,FIN,10,8,564,354,21.291971,5090.0337,3106.123,2,1,88.71367,102.51557,6524.418,154.56485,255,228804291,3961834195,255,0.128299,0.061949,0.06635,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1,0.75,1,2025-07-15T10:25:40.461497,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:40.466623,Flow_Aware_LSH
0.302352,tcp,http,FIN,10,8,1278,1832,56.225853,30454.568,42414.137,2,2,33.594666,41.911,1746.9595,59.5531,255,2283323113,1499614401,255,0.05717,0.008256,0.048914,128,229,0,0,1,1,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:40.466757,Flow_Aware_LSH
4e-06,udp,-,INT,2,0,208,0,250000.0,208000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,4,1,0,0,0,0,Fuzzers,1,0.8265625,1,2025-07-15T10:25:40.471863,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:40.477125,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,22,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:40.482325,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,7,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:45.859047,Flow_Aware_LSH
0.632223,tcp,-,FIN,10,6,722,268,23.725805,8224.946,2834.4429,2,1,70.10022,102.872,3541.484,160.7744,255,1985416012,1919636604,255,0.180239,0.117854,0.062385,72,45,0,0,1,1,0,0,0,0,Normal,0,0.78125,0,2025-07-15T10:25:45.864190,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:45.869415,Flow_Aware_LSH
1.03906,tcp,smtp,FIN,14,12,1754,832,24.060207,12542.105,5874.5405,4,4,78.85969,89.751724,4243.083,114.10135,255,2543231383,3259455225,255,0.113363,0.051789,0.061574,125,69,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:25:45.869478,Flow_Aware_LSH
1.1e-05,qnx,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Analysis,1,0.75,1,2025-07-15T10:25:45.885414,Flow_Aware_LSH
0.749361,tcp,-,FIN,12,8,1110,696,25.354937,10867.927,6501.5396,3,2,63.563366,87.36014,3343.8308,105.343834,255,2721964706,2004738999,255,0.197319,0.137834,0.059485,93,87,0,0,1,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:25:45.885711,Flow_Aware_LSH
0.683291,tcp,-,FIN,10,6,582,268,21.95258,6135.014,2622.6013,2,0,7922.7144,13200.136,785416.5,29274.78,255,2817885728,4014127149,255,0.189052,0.078898,0.110154,58,45,0,0,3,3,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:45.891498,Flow_Aware_LSH
0.191234,tcp,-,CON,6,2,978,86,36.60437,34094.355,1798.8434,2,1,38.2468,0.008,2395.0247,0.0,255,1613830799,1445096814,255,0.167734,0.067757,0.099977,163,43,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:45.896785,Flow_Aware_LSH
0.990106,tcp,-,FIN,10,8,564,354,17.16988,4104.611,2504.7825,2,1,102.022446,134.70558,6498.4253,192.6346,255,3259392520,1207497231,255,0.069386,0.04716,0.022226,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1,0.9,1,2025-07-15T10:25:45.897047,Flow_Aware_LSH
0.693223,tcp,-,FIN,10,6,534,268,21.63806,5550.8833,2585.0269,1,0,10236.012,17072.684,1017392.94,37892.613,255,2071592323,148083691,255,0.194302,0.109031,0.085271,53,45,0,0,2,2,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:25:45.897077,Flow_Aware_LSH
1.2e-05,udp,-,INT,2,0,636,0,83333.33,212000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,318,0,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:25:45.897100,Flow_Aware_LSH
1.1e-05,unas,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1,0.75,1,2025-07-15T10:25:45.897130,Flow_Aware_LSH
0.127116,tcp,-,CON,6,2,978,86,55.067814,51291.734,2706.1897,2,1,25.4232,0.003,1550.7216,0.0,255,3863710495,3094965390,255,0.107987,0.061857,0.04613,163,43,0,0,4,1,0,0,0,0,Normal,0,0.8359375,0,2025-07-15T10:25:45.897158,Flow_Aware_LSH
0.625181,tcp,-,FIN,10,8,564,354,27.192123,6500.517,3966.851,2,1,68.97522,88.45014,5435.1426,138.49489,255,3645237045,1416187417,255,0.05137,0.006024,0.045346,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1,0.75,1,2025-07-15T10:25:45.897183,Flow_Aware_LSH
0.712646,tcp,http,FIN,10,8,802,1206,23.854761,8105.006,11854.413,2,2,79.18289,92.50614,3994.9827,144.38309,255,3820710012,1810672672,255,0.132889,0.041436,0.091453,80,151,1,196,1,1,0,0,1,0,Normal,0,0.9,0,2025-07-15T10:25:45.897219,Flow_Aware_LSH
8e-06,udp,-,INT,2,0,1268,0,125000.0,634000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,634,0,0,0,1,1,0,0,0,0,Generic,1,0.840625,1,2025-07-15T10:25:45.902509,Flow_Aware_LSH
